ts,regime,A_sig,A_pnl,B_sig,B_pnl,C_sig,C_pnl,srcA,srcB,srcC,n,conf
1773144000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3534
1773147600,trend_up,F,,L,-0.4702,F,,charon_only,cbr_only,blended,50,0.4314
1773151200,trend_up,L,-2.8999,F,,L,-2.8999,charon_only,cbr_only,blended,39,0.1795
1773154800,trend_up,L,-2.5406,L,-2.5406,L,-2.5406,charon_only,cbr_only,blended,50,0.3455
1773158400,trend_up,F,,L,-3.0404,F,,charon_only,cbr_only,blended,50,0.3131
1773162000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.325
1773165600,trend_up,F,,L,0.146,F,,charon_only,cbr_only,blended,50,0.2534
1773169200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,37,0.1991
1773172800,trend_up,F,,L,-0.1109,F,,charon_only,cbr_only,blended,36,0.217
1773176400,trend_up,S,-1.2578,F,,S,-1.2578,charon_only,cbr_only,blended,43,0.2188
1773180000,trend_up,S,-1.6267,F,,F,,charon_only,cbr_only,blended,34,0.1927
1773183600,trend_up,F,,L,0.8564,F,,charon_only,cbr_only,blended,38,0.194
1773187200,trend_up,F,,L,0.7522,F,,charon_only,cbr_only,blended,24,0.1225
1773190800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3365
1773194400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3029
1773198000,flat,F,,S,-1.2806,S,-1.2806,charon_only,cbr_only,blended,50,0.4455
1773201600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3329
1773205200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3503
1773208800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3853
1773212400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3683
1773216000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4141
1773219600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3754
1773223200,flat,F,,S,0.0787,F,,charon_only,cbr_only,blended,50,0.4205
1773226800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4224
1773230400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4437
1773234000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.318
1773237600,flat,L,-0.9872,L,-0.9872,L,-0.9872,charon_only,cbr_only,blended,50,0.3558
1773241200,flat,L,0.1623,F,,L,0.1623,charon_only,cbr_only,blended,50,0.3557
1773244800,flat,L,-0.3024,F,,F,,charon_only,cbr_only,blended,50,0.3857
1773248400,flat,L,-0.671,F,,F,,charon_only,cbr_only,blended,50,0.3837
1773252000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4345
1773255600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4346
1773259200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4539
1773262800,flat,F,,L,-0.609,F,,charon_only,cbr_only,blended,50,0.4829
1773266400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4928
1773270000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5079
1773273600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5368
1773277200,flat,F,,S,-0.5627,F,,charon_only,cbr_only,blended,50,0.5248
1773280800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5014
1773284400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4967
1773288000,flat,F,,S,-1.7856,F,,charon_only,cbr_only,blended,50,0.4843
1773291600,flat,F,,S,-2.9714,F,,charon_only,cbr_only,blended,50,0.5256
1773295200,flat,F,,S,-3.2236,F,,charon_only,cbr_only,blended,50,0.5508
1773298800,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.583
1773302400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.536
1773306000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4732
1773309600,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,49,0.6051
1773313200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.504
1773316800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5806
1773320400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4857
1773324000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4181
1773327600,flat,L,2.9188,F,,L,2.9188,charon_only,cbr_only,blended,50,0.4778
1773331200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.519
1773334800,flat,F,,L,3.5641,F,,charon_only,cbr_only,blended,46,0.531
1773338400,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.503
1773342000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5334
1773345600,flat,F,,L,2.2758,L,2.2758,charon_only,cbr_only,blended,50,0.457
1773349200,flat,F,,L,2.2012,L,2.2012,charon_only,cbr_only,blended,50,0.4321
1773352800,flat,F,,L,1.1288,F,,charon_only,cbr_only,blended,47,0.4618
1773356400,flat,F,,L,0.6288,L,0.6288,charon_only,cbr_only,blended,50,0.4754
1773360000,flat,L,-0.4997,F,,L,-0.4997,charon_only,cbr_only,blended,50,0.3032
1773363600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3729
1773367200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4691
1773370800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5901
1773374400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.453
1773378000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.486
1773381600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5635
1773385200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4782
1773388800,flat,L,-1.1299,S,0.9299,F,,charon_only,cbr_only,blended,50,0.4232
1773392400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4412
1773396000,flat,F,,S,1.8934,F,,charon_only,cbr_only,blended,50,0.3914
1773399600,trend_up,F,,S,2.1245,F,,charon_only,cbr_only,blended,36,0.2256
1773403200,trend_up,L,-3.1062,F,,L,-3.1062,charon_only,cbr_only,blended,35,0.2517
1773406800,trend_up,L,-3.907,S,3.707,L,-3.907,charon_only,cbr_only,blended,40,0.2455
1773410400,trend_up,L,-2.6995,F,,L,-2.6995,charon_only,cbr_only,blended,48,0.1721
1773414000,trend_up,L,-1.8555,F,,L,-1.8555,charon_only,cbr_only,blended,46,0.2605
1773417600,trend_up,F,,S,1.4777,F,,charon_only,cbr_only,blended,37,0.225
1773421200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,33,0.1913
1773424800,trend_up,S,0.1929,F,,S,0.1929,charon_only,cbr_only,blended,23,0.1134
1773428400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5113
1773432000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4975
1773435600,flat,F,,S,0.5077,F,,charon_only,cbr_only,blended,50,0.5004
1773439200,flat,F,,S,0.1782,F,,charon_only,cbr_only,blended,50,0.542
1773442800,flat,F,,S,0.2691,F,,charon_only,cbr_only,blended,50,0.4305
1773446400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4185
1773450000,flat,F,,S,-0.0633,F,,charon_only,cbr_only,blended,50,0.475
1773453600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4322
1773457200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4275
1773460800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4757
1773464400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4672
1773468000,flat,F,,S,-0.6151,S,-0.6151,charon_only,cbr_only,blended,50,0.4356
1773471600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4245
1773475200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.372
1773478800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3716
1773482400,flat,F,,F,,F,,charon_only,cbr_only,blended,45,0.45
1773486000,flat,F,,L,0.8993,F,,charon_only,cbr_only,blended,48,0.4988
1773489600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5344
1773493200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5534
1773496800,flat,F,,L,1.5882,F,,charon_only,cbr_only,blended,50,0.5303
1773500400,flat,F,,L,1.6044,F,,charon_only,cbr_only,blended,50,0.4358
1773504000,flat,F,,L,1.5511,F,,charon_only,cbr_only,blended,50,0.5147
1773507600,flat,F,,L,1.3066,F,,charon_only,cbr_only,blended,50,0.5483
1773511200,flat,F,,L,1.2292,L,1.2292,charon_only,cbr_only,blended,50,0.5408
1773514800,flat,F,,L,1.2041,L,1.2041,charon_only,cbr_only,blended,50,0.5029
1773518400,flat,F,,L,0.8541,F,,charon_only,cbr_only,blended,50,0.5598
1773522000,flat,F,,L,0.8002,L,0.8002,charon_only,cbr_only,blended,50,0.516
1773525600,flat,F,,L,1.4684,F,,charon_only,cbr_only,blended,50,0.5425
1773529200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4353
1773532800,flat,F,,L,0.6955,F,,charon_only,cbr_only,blended,50,0.507
1773536400,flat,F,,L,0.9495,F,,charon_only,cbr_only,blended,50,0.5381
1773540000,flat,F,,L,0.8224,F,,charon_only,cbr_only,blended,50,0.5121
1773543600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.551
1773547200,flat,F,,L,1.5883,L,1.5883,charon_only,cbr_only,blended,50,0.5623
1773550800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.53
1773554400,flat,F,,L,1.7115,F,,charon_only,cbr_only,blended,50,0.5187
1773558000,flat,F,,L,1.385,L,1.385,charon_only,cbr_only,blended,50,0.4947
1773561600,trend_up,L,2.4877,F,,L,2.4877,charon_only,cbr_only,charon_only,0,0.0
1773565200,trend_up,L,2.7479,F,,F,,charon_only,cbr_only,blended,16,0.0587
1773568800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,25,0.1121
1773572400,trend_up,F,,L,2.5099,L,2.5099,charon_only,cbr_only,blended,25,0.1499
1773576000,trend_up,F,,L,2.4783,L,2.4783,charon_only,cbr_only,blended,17,0.0618
1773579600,trend_up,F,,L,2.0331,F,,charon_only,cbr_only,blended,22,0.1011
1773583200,trend_up,F,,L,2.1882,L,2.1882,charon_only,cbr_only,blended,13,0.0456
1773586800,trend_up,F,,L,3.1207,L,3.1207,charon_only,cbr_only,blended,12,0.0298
1773590400,flat,F,,L,2.8612,F,,charon_only,cbr_only,blended,50,0.4454
1773594000,flat,F,,L,2.7472,L,2.7472,charon_only,cbr_only,blended,50,0.4131
1773597600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4345
1773601200,flat,F,,L,2.7171,F,,charon_only,cbr_only,blended,50,0.5098
1773604800,flat,F,,L,2.0524,L,2.0524,charon_only,cbr_only,blended,50,0.4523
1773608400,trend_up,L,2.1896,F,,F,,charon_only,cbr_only,blended,16,0.05
1773612000,trend_up,L,1.5409,S,-1.7409,F,,charon_only,cbr_only,blended,25,0.1036
1773615600,trend_up,L,1.4084,S,-1.6084,F,,charon_only,cbr_only,blended,23,0.1249
1773619200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,36,0.2814
1773622800,trend_up,L,1.9398,S,-2.1398,F,,charon_only,cbr_only,blended,25,0.1786
1773626400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,43,0.3092
1773630000,trend_up,L,1.5301,F,,L,1.5301,charon_only,cbr_only,blended,35,0.1455
1773633600,trend_up,L,1.3208,S,-1.5208,L,1.3208,charon_only,cbr_only,blended,50,0.2915
1773637200,trend_up,L,1.3971,F,,F,,charon_only,cbr_only,blended,50,0.4019
1773640800,trend_up,F,,L,2.4905,F,,charon_only,cbr_only,blended,50,0.4338
1773644400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5104
1773648000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4592
1773651600,trend_up,F,,L,1.2528,F,,charon_only,cbr_only,blended,50,0.43
1773655200,trend_up,L,0.2433,L,0.2433,L,0.2433,charon_only,cbr_only,blended,50,0.4163
1773658800,trend_up,F,,L,0.6242,F,,charon_only,cbr_only,blended,50,0.4486
1773662400,trend_up,L,0.4206,L,0.4206,L,0.4206,charon_only,cbr_only,blended,50,0.4617
1773666000,trend_up,L,0.0064,L,0.0064,L,0.0064,charon_only,cbr_only,blended,50,0.468
1773669600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.2987
1773673200,trend_up,F,,L,0.5205,F,,charon_only,cbr_only,blended,50,0.4502
1773676800,trend_up,F,,L,0.2694,F,,charon_only,cbr_only,blended,47,0.3264
1773680400,trend_up,F,,L,-0.3751,F,,charon_only,cbr_only,blended,50,0.3721
1773684000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,42,0.2805
1773687600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,46,0.306
1773691200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,32,0.2628
1773694800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,38,0.2799
1773698400,trend_up,L,-0.4329,F,,L,-0.4329,charon_only,cbr_only,blended,37,0.2809
1773702000,trend_up,L,-0.3693,S,0.1693,F,,charon_only,cbr_only,blended,28,0.2154
1773705600,trend_up,L,-1.1705,F,,L,-1.1705,charon_only,cbr_only,blended,30,0.2463
1773709200,trend_up,L,-1.5773,S,1.3773,L,-1.5773,charon_only,cbr_only,blended,35,0.2795
1773712800,trend_up,F,,L,-0.7817,F,,charon_only,cbr_only,blended,50,0.3883
1773716400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3436
1773720000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3203
1773723600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,39,0.2593
1773727200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,31,0.2059
1773730800,trend_up,F,,S,-0.2207,F,,charon_only,cbr_only,blended,25,0.1492
1773734400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,19,0.1026
1773738000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,15,0.0627
1773741600,trend_up,S,-0.3991,S,-0.3991,S,-0.3991,charon_only,cbr_only,blended,11,0.0291
1773745200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5649
1773748800,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6171
1773752400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5358
1773756000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.459
1773759600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4665
1773763200,flat,F,,S,1.522,F,,charon_only,cbr_only,blended,50,0.5085
1773766800,flat,F,,S,2.8018,F,,charon_only,cbr_only,blended,50,0.5196
1773770400,flat,F,,S,3.3138,F,,charon_only,cbr_only,blended,50,0.5445
1773774000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5289
1773777600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.513
1773781200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5879
1773784800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4416
1773788400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4899
1773792000,flat,F,,S,3.6845,S,3.6845,charon_only,cbr_only,blended,50,0.4615
1773795600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.503
1773799200,flat,F,,L,-4.2368,F,,charon_only,cbr_only,blended,50,0.5733
1773802800,flat,F,,L,-4.5226,F,,charon_only,cbr_only,blended,50,0.528
1773806400,flat,F,,S,3.8487,S,3.8487,charon_only,cbr_only,cbr_only,50,0.6115
1773810000,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.5532
1773813600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5432
1773817200,flat,F,,S,3.7281,S,3.7281,charon_only,cbr_only,blended,50,0.556
1773820800,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.5312
1773824400,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,43,0.616
1773828000,flat,F,,S,4.119,S,4.119,charon_only,cbr_only,blended,50,0.5733
1773831600,flat,F,,S,3.1482,F,,charon_only,cbr_only,blended,50,0.3509
1773835200,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.3221
1773838800,flat,F,,S,2.8782,F,,charon_only,cbr_only,blended,38,0.2451
1773842400,flat,F,,S,0.8555,F,,charon_only,cbr_only,blended,38,0.2175
1773846000,flat,F,,S,1.7667,F,,charon_only,cbr_only,blended,31,0.1668
1773849600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4288
1773853200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4532
1773856800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.393
1773860400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4423
1773864000,trend_down,F,,S,2.4306,F,,charon_only,cbr_only,blended,50,0.3326
1773867600,trend_down,F,,S,2.4368,F,,charon_only,cbr_only,blended,50,0.3718
1773871200,trend_down,F,,S,1.7263,F,,charon_only,cbr_only,blended,50,0.3881
1773874800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.5521
1773878400,trend_down,F,,S,0.9284,F,,charon_only,cbr_only,blended,50,0.3317
1773882000,trend_down,F,,S,0.789,F,,charon_only,cbr_only,blended,50,0.3507
1773885600,trend_down,F,,S,0.8035,F,,charon_only,cbr_only,blended,50,0.3359
1773889200,trend_down,F,,S,1.3483,F,,charon_only,cbr_only,blended,50,0.2831
1773892800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3243
1773896400,trend_down,F,,S,0.8114,F,,charon_only,cbr_only,blended,50,0.3613
1773900000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3419
1773903600,trend_down,F,,L,0.2196,F,,charon_only,cbr_only,blended,48,0.2181
1773907200,trend_down,S,-1.1641,L,0.9641,F,,charon_only,cbr_only,blended,50,0.3243
1773910800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3251
1773914400,trend_down,F,,L,0.5737,F,,charon_only,cbr_only,blended,46,0.3365
1773918000,flat,S,-0.8865,F,,S,-0.8865,charon_only,cbr_only,blended,25,0.1581
1773921600,flat,S,-2.3577,F,,F,,charon_only,cbr_only,blended,32,0.2114
1773925200,flat,F,,L,1.5259,F,,charon_only,cbr_only,blended,25,0.1484
1773928800,flat,F,,L,1.4854,F,,charon_only,cbr_only,blended,43,0.2703
1773932400,flat,F,,L,1.6276,F,,charon_only,cbr_only,blended,38,0.201
1773936000,flat,F,,L,1.3727,F,,charon_only,cbr_only,blended,29,0.1683
1773939600,flat,F,,L,0.5993,F,,charon_only,cbr_only,blended,34,0.2173
1773943200,flat,F,,L,-0.0389,F,,charon_only,cbr_only,blended,27,0.1499
1773946800,flat,F,,F,,F,,charon_only,cbr_only,blended,35,0.2183
1773950400,flat,F,,L,-0.9838,F,,charon_only,cbr_only,blended,45,0.316
1773954000,flat,F,,L,-0.9297,F,,charon_only,cbr_only,blended,35,0.222
1773957600,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.2964
1773961200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,43,0.2608
1773964800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,42,0.2684
1773968400,trend_down,F,,L,-0.5916,F,,charon_only,cbr_only,blended,36,0.2366
1773972000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,33,0.2033
1773975600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,38,0.2395
1773979200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,30,0.1943
1773982800,trend_down,F,,L,0.0076,F,,charon_only,cbr_only,blended,24,0.1339
1773986400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,24,0.1423
1773990000,trend_down,L,-0.2652,F,,L,-0.2652,charon_only,cbr_only,blended,22,0.115
1773993600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5135
1773997200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4402
1774000800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4752
1774004400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5111
1774008000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.559
1774011600,flat,F,,S,-1.1457,F,,charon_only,cbr_only,blended,50,0.5047
1774015200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3976
1774018800,flat,F,,S,-1.1672,F,,charon_only,cbr_only,blended,50,0.5191
1774022400,flat,F,,S,-1.2792,F,,charon_only,cbr_only,blended,50,0.5128
1774026000,flat,F,,S,-1.1323,F,,charon_only,cbr_only,blended,50,0.5231
1774029600,flat,F,,S,-1.4905,S,-1.4905,charon_only,cbr_only,blended,50,0.5907
1774033200,flat,F,,S,-0.743,F,,charon_only,cbr_only,blended,50,0.4915
1774036800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5669
1774040400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.531
1774044000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5444
1774047600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.575
1774051200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6378
1774054800,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6052
1774058400,flat,F,,L,-0.6542,L,-0.6542,charon_only,cbr_only,cbr_only,50,0.6251
1774062000,flat,F,,L,-0.638,F,,charon_only,cbr_only,cbr_only,50,0.6414
1774065600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5579
1774069200,flat,F,,S,2.3657,F,,charon_only,cbr_only,blended,50,0.5473
1774072800,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6004
1774076400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5949
1774080000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5251
1774083600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5792
1774087200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6278
1774090800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5621
1774094400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.568
1774098000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5319
1774101600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4222
1774105200,flat,F,,L,-2.906,F,,charon_only,cbr_only,blended,50,0.5839
1774108800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.539
1774112400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4975
1774116000,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6165
1774119600,flat,F,,L,-2.4927,F,,charon_only,cbr_only,blended,50,0.5591
1774123200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6256
1774126800,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6093
1774130400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5576
1774134000,flat,F,,S,0.3346,F,,charon_only,cbr_only,blended,49,0.18
1774137600,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.2331
1774141200,flat,F,,S,1.0397,S,1.0397,charon_only,cbr_only,blended,37,0.2038
1774144800,flat,F,,S,1.8893,S,1.8893,charon_only,cbr_only,blended,45,0.3107
1774148400,flat,F,,S,1.3431,F,,charon_only,cbr_only,blended,42,0.2777
1774152000,flat,F,,S,2.0613,F,,charon_only,cbr_only,blended,39,0.2687
1774155600,flat,F,,S,2.0451,S,2.0451,charon_only,cbr_only,blended,46,0.2799
1774159200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3316
1774162800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,44,0.28
1774166400,trend_down,F,,S,0.9612,F,,charon_only,cbr_only,blended,50,0.3421
1774170000,trend_down,F,,S,0.3144,F,,charon_only,cbr_only,blended,50,0.296
1774173600,trend_down,F,,S,-0.4667,F,,charon_only,cbr_only,blended,50,0.3029
1774177200,trend_down,S,0.4039,S,0.4039,S,0.4039,charon_only,cbr_only,blended,47,0.3051
1774180800,trend_down,F,,S,0.3685,F,,charon_only,cbr_only,blended,50,0.3527
1774184400,trend_down,F,,S,0.2868,F,,charon_only,cbr_only,blended,49,0.3251
1774188000,trend_down,F,,S,0.4496,F,,charon_only,cbr_only,blended,50,0.3954
1774191600,trend_down,F,,S,0.3313,F,,charon_only,cbr_only,blended,50,0.4007
1774195200,trend_down,F,,S,-2.0135,F,,charon_only,cbr_only,blended,50,0.3889
1774198800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,42,0.3368
1774202400,trend_down,F,,S,-4.2717,F,,charon_only,cbr_only,blended,46,0.3099
1774206000,trend_down,F,,S,-4.8603,F,,charon_only,cbr_only,blended,33,0.2628
1774209600,trend_down,S,-2.9676,S,-2.9676,S,-2.9676,charon_only,cbr_only,blended,30,0.2379
1774213200,trend_down,F,,S,-4.0198,F,,charon_only,cbr_only,blended,46,0.2721
1774216800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,44,0.3332
1774220400,trend_down,S,-4.841,F,,S,-4.841,charon_only,cbr_only,blended,38,0.277
1774224000,trend_down,S,-4.5467,F,,S,-4.5467,charon_only,cbr_only,blended,50,0.341
1774227600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4016
1774231200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4024
1774234800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,49,0.3939
